1560508241355,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-78
1560508241424,D7:85:88:F5:88:4C,d3eedeb6-a50a-35bb-9a2c-d9626d3d4b3e,-60
1560508241492,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-80
1560508241707,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-86
1560508241761,D7:85:88:F5:88:4C,c697eede-6a0a-3d21-8936-3a7f86a830ee,-73
1560508241790,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-79
1560508241847,D7:85:88:F5:88:4C,3af9ac1c-c3a5-36f7-a737-4868789e2832,-70
1560508242196,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-77
1560508242326,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-82
1560508242393,D7:85:88:F5:88:4C,0e55db4e-b72e-3e9c-9468-d4ef44cb069c,-75
1560508242486,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-85
1560508242509,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-78
1560508242708,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-82
1560508242742,D7:85:88:F5:88:4C,0e55db4e-b72e-3e9c-9468-d4ef44cb069c,-77
1560508242900,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-75
1560508243058,D7:85:88:F5:88:4C,0e55db4e-b72e-3e9c-9468-d4ef44cb069c,-74
1560508243216,D7:85:88:F5:88:4C,d3eedeb6-a50a-35bb-9a2c-d9626d3d4b3e,-64
1560508243378,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-69
1560508243434,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-75
1560508243539,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-77
1560508243777,D7:85:88:F5:88:4C,0e55db4e-b72e-3e9c-9468-d4ef44cb069c,-71
1560508243829,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-72
1560508243887,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-86
1560508243942,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-76
1560508244179,D7:85:88:F5:88:4C,d3eedeb6-a50a-35bb-9a2c-d9626d3d4b3e,-53
1560508244235,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-85
1560508244377,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-88
1560508245021,D7:85:88:F5:88:4C,3af9ac1c-c3a5-36f7-a737-4868789e2832,-59
1560508245170,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-72
1560508245220,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-74
1560508245471,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-77
1560508245479,E8:97:A0:6C:3B:24,d3eedeb6-a50a-35bb-9a2c-d9626d3d4b3e,-89
1560508245570,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-87
1560508245622,D7:85:88:F5:88:4C,c697eede-6a0a-3d21-8936-3a7f86a830ee,-62
1560508245819,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-82
1560508245875,D7:85:88:F5:88:4C,0e55db4e-b72e-3e9c-9468-d4ef44cb069c,-71
1560508246018,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-80
1560508246124,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-83
1560508246174,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-80
1560508246273,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-76
1560508246531,D7:85:88:F5:88:4C,0e55db4e-b72e-3e9c-9468-d4ef44cb069c,-84
1560508247024,D7:85:88:F5:88:4C,d3eedeb6-a50a-35bb-9a2c-d9626d3d4b3e,-61
1560508247170,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-75
1560508247220,D7:85:88:F5:88:4C,0e55db4e-b72e-3e9c-9468-d4ef44cb069c,-65
1560508247429,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-78
1560508247658,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-84
1560508247707,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-81
1560508248013,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-76
1560508248116,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-75
1560508248167,D7:85:88:F5:88:4C,3af9ac1c-c3a5-36f7-a737-4868789e2832,-67
1560508248215,D7:85:88:F5:88:4C,c697eede-6a0a-3d21-8936-3a7f86a830ee,-58
1560508248600,D7:85:88:F5:88:4C,0e55db4e-b72e-3e9c-9468-d4ef44cb069c,-70
1560508248648,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-91
1560508248695,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-69
1560508248941,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-71
1560508248990,D7:85:88:F5:88:4C,0e55db4e-b72e-3e9c-9468-d4ef44cb069c,-84
1560508249191,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-82
1560508249299,D7:85:88:F5:88:4C,0e55db4e-b72e-3e9c-9468-d4ef44cb069c,-68
1560508249508,D7:85:88:F5:88:4C,c697eede-6a0a-3d21-8936-3a7f86a830ee,-67
1560508249753,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-76
1560508249807,D7:85:88:F5:88:4C,3af9ac1c-c3a5-36f7-a737-4868789e2832,-60
1560508250016,D7:85:88:F5:88:4C,0e55db4e-b72e-3e9c-9468-d4ef44cb069c,-80
1560508250212,E8:97:A0:6C:3B:24,d3eedeb6-a50a-35bb-9a2c-d9626d3d4b3e,-90
1560508250412,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-78
1560508250415,E8:97:A0:6C:3B:24,c697eede-6a0a-3d21-8936-3a7f86a830ee,-94
1560508250461,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-89
1560508250510,E8:97:A0:6C:3B:24,3af9ac1c-c3a5-36f7-a737-4868789e2832,-84
1560508250561,D7:85:88:F5:88:4C,3af9ac1c-c3a5-36f7-a737-4868789e2832,-64
1560508250900,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-80
1560508250950,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-89
1560508251047,D7:85:88:F5:88:4C,0e55db4e-b72e-3e9c-9468-d4ef44cb069c,-74
1560508251148,E8:97:A0:6C:3B:24,d3eedeb6-a50a-35bb-9a2c-d9626d3d4b3e,-91
1560508251312,E8:97:A0:6C:3B:24,3af9ac1c-c3a5-36f7-a737-4868789e2832,-90
1560508251469,D7:85:88:F5:88:4C,c697eede-6a0a-3d21-8936-3a7f86a830ee,-72
1560508251606,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-82
1560508251657,D7:85:88:F5:88:4C,d3eedeb6-a50a-35bb-9a2c-d9626d3d4b3e,-65
1560508251759,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-83
1560508251955,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-78
1560508252050,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-85
1560508252091,D7:85:88:F5:88:4C,c697eede-6a0a-3d21-8936-3a7f86a830ee,-65
1560508252290,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-83
1560508252387,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-80
1560508252435,D7:85:88:F5:88:4C,0e55db4e-b72e-3e9c-9468-d4ef44cb069c,-82
1560508252635,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-73
1560508252786,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-86
1560508252943,D7:85:88:F5:88:4C,3af9ac1c-c3a5-36f7-a737-4868789e2832,-59
1560508253742,D7:85:88:F5:88:4C,3af9ac1c-c3a5-36f7-a737-4868789e2832,-62
1560508253792,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-86
1560508253990,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-79
