1560949636026,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-79
1560949636056,D7:85:88:F5:88:4C,0e55db4e-b72e-3e9c-9468-d4ef44cb069c,-70
1560949636123,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-78
1560949636137,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-73
1560949636356,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-77
1560949636392,D7:85:88:F5:88:4C,0e55db4e-b72e-3e9c-9468-d4ef44cb069c,-67
1560949636423,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-70
1560949636454,D7:85:88:F5:88:4C,c697eede-6a0a-3d21-8936-3a7f86a830ee,-61
1560949636494,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-74
1560949636533,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-74
1560949636627,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-69
1560949636671,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-74
1560949636712,D7:85:88:F5:88:4C,0e55db4e-b72e-3e9c-9468-d4ef44cb069c,-65
1560949636751,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-73
1560949636860,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-73
1560949636907,D7:85:88:F5:88:4C,c77e7cf1-12bc-36be-9270-c8d56e131eac,-69
1560949636962,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-75
1560949637031,D7:85:88:F5:88:4C,c697eede-6a0a-3d21-8936-3a7f86a830ee,-62
1560949637053,E8:97:A0:6C:3B:24,3af9ac1c-c3a5-36f7-a737-4868789e2832,-97
1560949637071,D7:85:88:F5:88:4C,0e55db4e-b72e-3e9c-9468-d4ef44cb069c,-64
1560949637110,D7:85:88:F5:88:4C,66bd8860-6e87-3544-b022-1abaf04ce4ca,-72
