1561025156086,165,54.72986343,25.26270544
1561025163188,165,54.72986343,25.26270544
1561025167117,164,54.72987764,25.26270576
1561025171981,164,54.72987764,25.26270576
1561025177957,137,54.72989185,25.26270609
1561025182369,137,54.72989185,25.26270609
1561025185481,139,54.729892,25.26266808
1561025189841,139,54.729892,25.26266808
1561025236504,1,54.7298875,25.2634122
1561025242843,1,54.7298875,25.2634122
1561025250237,95,54.72984861,25.26347518
1561025257360,95,54.72984861,25.26347518
1561025272392,101,54.72994619,25.2636554
1561025276608,101,54.72994619,25.2636554
1561025291612,95,54.72984861,25.26347518
1561025297011,95,54.72984861,25.26347518
1561025302152,28,54.72983205,25.26350013
1561025307229,28,54.72983205,25.26350013
1561025309889,25,54.72984177,25.26351884
1561025313932,25,54.72984177,25.26351884
1561025320464,24,54.729809,25.26357059
1561025325480,24,54.729809,25.26357059
1561025331247,25,54.72984177,25.26351884
1561025335232,25,54.72984177,25.26351884
1561025338995,35,54.72982196,25.26348142
1561025342912,35,54.72982196,25.26348142
1561025348497,32,54.7297892,25.2635363
1561025352749,34,54.72980012,25.263518
1561025360191,35,54.72982196,25.26348142
1561025364609,35,54.72982196,25.26348142
1561025368011,95,54.72984861,25.26347518
1561025375975,95,54.72984861,25.26347518
1561025380814,107,54.72983731,25.26341469
1561025385250,107,54.72983731,25.26341469
1561025395040,52,54.72978055,25.26349327
1561025399401,52,54.72978055,25.26349327
1561025404939,53,54.72980999,25.2634479
1561025409519,53,54.72980999,25.2634479
1561025415493,107,54.72983731,25.26341469
1561025419633,107,54.72983731,25.26341469
1561025423802,50,54.72982394,25.26341457
1561025428071,50,54.72982394,25.26341457
1561025433680,59,54.72977047,25.26341407
1561025437563,59,54.72977047,25.26341407
1561025444051,107,54.72983731,25.26341469
1561025454445,107,54.72983731,25.26341469
1561025461651,110,54.72983714,25.26330245
1561025516797,110,54.72983714,25.26330245
1561025520085,13,54.72985797,25.26330245
1561025524048,13,54.72985797,25.26330245
1561025529708,19,54.72985761,25.26337292
1561025533554,19,54.72985761,25.26337292
1561025536530,2,54.72988798,25.26337417
1561025540515,2,54.72988798,25.26337417
1561025545905,128,54.72988889,25.26330243
1561025555258,128,54.72988889,25.26330243
1561025561591,110,54.72983714,25.26330245
1561025567286,110,54.72983714,25.26330245
1561025598769,89,54.7298363,25.26271179
1561025605906,89,54.7298363,25.26271179
1561025619250,60,54.7298367,25.2629944
1561025623344,60,54.7298367,25.2629944
1561025629991,125,54.72989073,25.26299441
1561025635550,125,54.72989073,25.26299441
1561025639930,121,54.72989046,25.26306546
1561025645802,121,54.72989046,25.26306546
1561025655182,163,54.72996792,25.26306481
1561025659181,163,54.72996792,25.26306481
1561025679167,77,54.72996938,25.26269782
1561025683330,77,54.72996938,25.26269782
1561025688455,79,54.72996919,25.26274671
1561025692435,79,54.72996919,25.26274671
1561025696023,88,54.72998515,25.26274671
1561025699956,88,54.72998515,25.26274671
1561025703116,79,54.72996919,25.26274671
1561025707173,79,54.72996919,25.26274671
1561025722904,163,54.72996792,25.26306481
1561025726899,163,54.72996792,25.26306481
1561025739007,41,54.72986056,25.26306545
1561025743220,41,54.72986056,25.26306545
1561025747704,55,54.72986085,25.2629944
1561025752048,55,54.72986085,25.2629944
1561025763636,46,54.72986013,25.2631715
1561025767656,46,54.72986013,25.2631715
1561025771266,134,54.72989005,25.26317214
1561025775610,134,54.72989005,25.26317214
1561025779916,129,54.72988983,25.263228
1561025783968,129,54.72988983,25.263228
1561025789482,117,54.72991304,25.26318564
1561025793468,117,54.72991304,25.26318564
1561025798603,133,54.72989014,25.26314737
1561025803614,133,54.72989014,25.26314737
1561025806368,119,54.72989027,25.26311539
1561025810284,119,54.72989027,25.26311539
1561025814892,39,54.72986036,25.26311538
1561025820749,39,54.72986036,25.26311538
1561025827788,55,54.72986085,25.2629944
1561025831694,55,54.72986085,25.2629944
1561025835772,125,54.72989073,25.26299441
1561025839729,125,54.72989073,25.26299441
1561025846319,147,54.7298912,25.26287372
1561025850330,147,54.7298912,25.26287372
1561025856148,154,54.72985573,25.2628737
1561025860138,154,54.72985573,25.2628737
1561025866092,147,54.7298912,25.26287372
1561025878864,147,54.7298912,25.26287372
1561025883182,146,54.7298913,25.26284831
1561025888635,146,54.7298913,25.26284831
1561025893481,7,54.72985463,25.26284767
1561025897437,7,54.72985463,25.26284767
1561025902159,146,54.7298913,25.26284831
1561025906283,146,54.7298913,25.26284831
1561025909226,148,54.72989145,25.26281024
1561025913923,148,54.72989145,25.26281024
1561025917869,11,54.7298793,25.26281023
1561025922301,11,54.7298793,25.26281023
1561025926982,10,54.72985499,25.26281021
1561025930949,10,54.72985499,25.26281021
1561025938627,148,54.72989145,25.26281024
1561025942906,148,54.72989145,25.26281024
1561025951719,139,54.729892,25.26266808
1561025955761,141,54.72989207,25.26264908
1561025961110,141,54.72989207,25.26264908
1561025964093,137,54.72989185,25.26270609
1561025968293,137,54.72989185,25.26270609
1561025974702,165,54.72986343,25.26270544
1561025982773,165,54.72986343,25.26270544
1561025987208,165,54.72986343,25.26270544
1561025996630,165,54.72986343,25.26270544
